,FCLTY_NM,ITEM_NM,TROBL_TY_NM,COURSE_PRC,COURSE_NM,COURSE_NO,CTPRVN_NM,SIGNGU_NM
32192,KD 스포츠,롤러인라인,,60000.0,인라인(주1회반),20212,경기,용인시
32193,KD 스포츠,축구(풋살),,60000.0,축구,20213,경기,용인시
32194,KD 스포츠,농구,,120000.0,농구(주2회반),20302,경기,용인시
32197,KD 스포츠,유도,,100000.0,유도,20217,경기,용인시
32198,KD 스포츠,롤러인라인,,120000.0,인라인(주2회반),20471,경기,용인시
32200,KD스포츠 초당점,농구,,80000.0,농구(주1회),2827543,경기,용인시
32201,KD스포츠 초당점,배드민턴,,80000.0,배드민턴(주1회),2827544,경기,용인시
32202,KD스포츠 초당점,롤러인라인,,80000.0,인라인(주1회),2827545,경기,용인시
32204,에이스탁구클럽,탁구,,100000.0,탁구기초 및 중급반 운영,3024524,경기,안성시
32207,코지휘트니스,헬스,,100000.0,헬스 1개월,2672527,경기,고양시
32209,코지휘트니스,헬스,,10000.0,락커 1개월,2680582,경기,고양시
32222,전주매그사회적협동조합,축구(풋살),,100000.0,풋살,2338550,전북,전주시
32223,시안아동발달센터,기타종목,,100000.0,특수체육,2362535,부산,동래구
32227,나르샤태권도장,태권도,,140000.0,태권도수련,1837753,경기,화성시
32228,용인대진안태권도장,태권도,,100000.0,용인대 진안태권도,2282539,경기,화성시
32234,열린태권도장,태권도,,100000.0,태권도,1053457,경남,창원시
32236,히어로태권도,태권도,,100000.0,2부,24529,제주,서귀포시
32237,히어로태권도,태권도,,100000.0,3부,24530,제주,서귀포시
32238,히어로태권도,태권도,,100000.0,4부,24531,제주,서귀포시
32239,히어로태권도,태권도,,100000.0,1부,12677,제주,서귀포시
32240,히어로태권도,태권도,,100000.0,5부,1862676,제주,서귀포시
32255,용인대석사화홍태권도장,태권도,,85000.0,"태권도(겨루기,품새,입시체육)줄넘기,학교체육,",144457,경기,수원시
32257,용인대석사화홍태권도장,태권도,,95000.0,"태권도(겨루기,품새,입시체육)줄넘기,학교체육,",169886,경기,수원시
32268,용인대석사화홍태권도장,태권도,,100000.0,"태권도(겨루기,품새,시범,줄넘기)",2244573,경기,수원시
32279,힘찬청운 태권도장,태권도,,100000.0,힘찬청운 태권도,170748,경북,김천시
32280,레드짐복싱클럽,복싱,,150000.0,"키즈복싱(초,중등)",225458,대구,북구
32289,국술원합기도 의성도장 3관,합기도,,100000.0,국술원합기도 의성도장 3관,13099,경남,창원시
32302,스카이플러스스포츠,농구,,80000.0,농구 주니어반,731472,충북,충주시
32304,스카이플러스스포츠,농구,,100000.0,"농구 기초, 정규반",796457,충북,충주시
32307,주식회사 태풍축구클럽,축구(풋살),,100000.0,축구,51709,서울,노원구
32308,주식회사 태풍축구클럽,축구(풋살),,95000.0,축구,223462,서울,노원구
32309,한국파워점핑줄넘기클럽태권짱,기타종목,,120000.0,줄넘기,1861608,경기,성남시
32310,한국파워점핑줄넘기클럽태권짱,기타종목,,150000.0,줄넘기,1861606,경기,성남시
32311,한국파워점핑줄넘기클럽태권짱,기타종목,,130000.0,줄넘기,1861607,경기,성남시
32314,K 1 복싱체육관,복싱,,95000.0,복싱,1132459,경북,봉화군
32321,레드포인트 클라이밍센터,기타종목,,95000.0,스포츠 클라이밍,433457,경북,영주시
32323,레드포인트 클라이밍센터,기타종목,,95000.0,스포츠 클라이밍,871526,경북,영주시
32324,레드포인트 클라이밍센터,기타종목,,100000.0,스포츠 클라이밍,2244533,경북,영주시
32334,힐링휘트니스,댄스(줌바 등),,100000.0,줌바,2795,전북,전주시
32363,힐링휘트니스,헬스,,100000.0,헬스,493471,전북,전주시
32367,힐링휘트니스,댄스(줌바 등),,100000.0,줌바댄스,283014,전북,전주시
32379,힐링휘트니스,헬스,,440000.0,1대1 피티,830495,전북,전주시
32396,블랙핏점핑,기타종목,,250000.0,점핑운동 30회권,1977529,경기,양주시
32397,블랙핏점핑,기타종목,,100000.0,점핑운동 월권,1977528,경기,양주시
32407,늘요가,요가,,100000.0,요가,2762542,경북,구미시
32414,아름다워짐,헬스,,100000.0,개인PT 그룹PT 필라테스 줌바 GX프로그램,877464,전북,전주시
32418,아미승마클럽,승마,,300000.0,기초 승마 강습(10회),1862244,전북,순창군
32421,점핑114,기타종목,,100000.0,점핑운동,1451462,대전,유성구
32426,주식회사 조선태권도장,태권도,,100000.0,조선태권도장,1876465,전남,함평군
32431,사단법인 경동대학교스포츠클럽,축구(풋살),,110000.0,축구 3시부 (주3회),148512,경기,양주시
32432,사단법인 경동대학교스포츠클럽,축구(풋살),,150000.0,축구 3시부 (주5회),1647493,경기,양주시
32433,사단법인 경동대학교스포츠클럽,축구(풋살),,150000.0,축구 5시부 (주5회),1773465,경기,양주시
32434,강호합기도,합기도,,100000.0,강호합기도,2296540,부산,연제구
32436,학사태권도전문체육관,태권도,,95000.0,2023년도 학사태권도장,282875,경기,안산시
32439,JY댄스스쿨,댄스(줌바 등),,100000.0,방송댄스,3363525,경기,이천시
32440,4m필라테스,필라테스,,115000.0,필라테스 1:4그룹수업,18818,경기,남양주시
32441,4m필라테스,필라테스,,100000.0,필라테스 1:4그룹수업,22857,경기,남양주시
32442,4m필라테스,필라테스,,100000.0,필라테스 1:4그룹수업,23057,경기,남양주시
32443,4m필라테스,필라테스,,100000.0,필라테스 1:4그룹수업,23058,경기,남양주시
32445,4m필라테스,필라테스,,95000.0,필라테스 1:4그룹수업,20202,경기,남양주시
32446,4m필라테스,필라테스,,100000.0,필라테스 1:4그룹수업,22856,경기,남양주시
32454,필라테스헤라,필라테스,,100000.0,필라테스,2253913,경북,칠곡군
32456,필라테스헤라,필라테스,,59600.0,키즈 필라테스,2570556,경북,칠곡군
32468,성우무에타이주짓수킥복싱2관,기타종목,,95000.0,무에타이주짓수킥복싱,40693,경북,구미시
32476,해운대Gym,헬스,,500000.0,1대1 PT10회+ 헬스2개월,2848565,경기,남양주시
32477,탑테니스,테니스,,100000.0,1:1개인레슨(테니스),200516,경남,양산시
32478,장현경,펜싱,,100000.0,"펜싱(에페,사브르)",1837544,광주,광산구
32480,장현경,펜싱,,200000.0,"펜싱(에페,사브르)",1837548,광주,광산구
32487,장현경,펜싱,,100000.0,"펜싱(에페,사브르)",1837545,광주,광산구
32488,장현경,펜싱,,100000.0,"펜싱(에페,사브르)",1837547,광주,광산구
32490,주식회사 아사힘,헬스,,100000.0,개인PT,2281564,경기,남양주시
32492,주식회사 아사힘,헬스,,100000.0,피트니스,2281647,경기,남양주시
32493,복싱바이러스 동양점,복싱,,100000.0,복싱,1926498,인천,계양구
32503,진정식복싱클럽,복싱,,100000.0,복싱,170784,전북,전주시
32514,민앤마이노 유도주짓수,유도,,160000.0,민앤마이노 유도&amp;주짓수(5일반),3372560,경기,남양주시
32515,아이파크 풋볼 아카데미 명지,축구(풋살),,100000.0,축구,2342735,부산,강서구
32518,아이파크 풋볼 아카데미 명지,축구(풋살),,60000.0,축구(강좌추가),2342736,부산,강서구
32521,점프윙스 줄넘기클럽,기타종목,,85000.0,줄넘기,52033,경남,김해시
32527,점프윙스 줄넘기클럽,기타종목,,100000.0,점프윙스줄넘기클럽,1194461,경남,김해시
32547,샛별태권도,태권도,,150000.0,태권도,2017532,충남,천안시
32548,샛별태권도,태권도,,130000.0,태권도,2313550,충남,천안시
32551,샛별태권도,태권도,,100000.0,태권도,2609524,충남,천안시
32570,경희대STS최강태권도,태권도,,120000.0,음악줄넘기,39657,서울,서초구
32571,경희대STS최강태권도,태권도,,130000.0,음악줄넘기,39658,서울,서초구
32577,경희대STS최강태권도,태권도,,170000.0,태권도,46935,서울,서초구
32586,루츠댄스학원,댄스(줌바 등),,140000.0,"방송댄스 뮤비반 (화,목) +영상시청교육2/",2738560,전북,익산시
32589,루츠댄스학원,댄스(줌바 등),,150000.0,"방송댄스(화,목)/ +릴스댄스(월)자유수강권",2738559,전북,익산시
32598,어반주짓수,주짓수,,100000.0,주짓수,2886523,서울,성북구
32600,휴메디필라테스,필라테스,,100000.0,"자세교정필라테스(초,중,고,대학생)",1886460,부산,북구
32622,히어로 합기도 용무도 청학체육관,합기도,,80000.0,"합기도,용무도",18564,충북,단양군
32624,청명태권도장,태권도,,100000.0,태권도,19920,충북,청주시
32644,점프윙스줄넘기클럽,기타종목,,100000.0,줄넘기,2384540,경남,진주시
32646,용인대 태비태권도장 한울관,태권도,,100000.0,태권도교육,2463524,경기,파주시
32656,일광검도관,검도,,160000.0,검도 3시부,2239534,부산,기장군
32663,슈퍼키즈 각골태권도,태권도,,95000.0,슈퍼키즈각골태권도,166395,경기,안산시
32666,슈퍼키즈 각골태권도,태권도,,95000.0,슈퍼키즈각골태권도,303462,경기,안산시
32678,슈퍼키즈 각골태권도,태권도,,100000.0,슈퍼키즈각골태권도,2281629,경기,안산시
32689,이승원 유도관진접점,유도,,100000.0,이승원 유도관 진접점,1862827,경기,남양주시
32705,용무태권도,태권도,,160000.0,용무태권도,2667526,서울,동작구
32706,용무태권도,태권도,,100000.0,용무태권도,2667527,서울,동작구
32715,인천유나이티드 아카데미 연수지부,축구(풋살),,100000.0,축구수업,2693568,인천,연수구
32716,리더짐,기타종목,,80000.0,영유아 체육,10476,강원,춘천시
32717,리더짐,기타종목,,80000.0,초등 내신&amp;생활체육,10477,강원,춘천시
32720,로필라테스,필라테스,,100000.0,기구 필라테스 그룹 레슨,2646663,서울,강동구
32722,로필라테스,필라테스,,99000.0,토탈 바디 트레이닝,2646666,서울,강동구
32724,로필라테스,필라테스,,100000.0,기구 필라테스 개인 레슨,2646664,서울,강동구
32744,업스트림스포츠,테니스,,100000.0,개인레슨 30분 주1회 4회권,1312463,서울,서초구
32746,업스트림스포츠,테니스,,100000.0,평일 2인그룹,1610501,서울,서초구
32747,업스트림스포츠,테니스,,100000.0,개인레슨 30분 주1회 4회권,1312458,서울,서초구
32748,업스트림스포츠,테니스,,100000.0,개인레슨 30분 주1회 4회권,1312460,서울,서초구
32767,오케이 피트니스 대신점,헬스,,100000.0,헬스,1848479,부산,서구
32768,오케이 피트니스 대신점,헬스,,66000.0,프리미엄 1:1PT (1회권),1848478,부산,서구
32776,류은영필라테스 운동센터,필라테스,,100000.0,"필라테스,플라잉요가",178818,제주,제주시
32784,sp탁구클럽,탁구,,100000.0,기본기 중급과정,57552,서울,송파구
32785,sp탁구클럽,탁구,,100000.0,기본기 5종 완수,57550,서울,송파구
32788,sp탁구클럽,탁구,,100000.0,기본기 완성,57551,서울,송파구
32798,다나필라테스,필라테스,,100000.0,재활필라테스 개인레슨/그룹레슨,1941539,광주,북구
32810,메이드핏,헬스,,100000.0,헬스 1개월 자유이용,2339560,인천,연수구
32818,몽키즈클라이밍 일산마두점,기타종목,,100000.0,클라이밍 키즈 주1회,12666,경기,고양시
32820,몽키즈클라이밍 일산마두점,기타종목,,110000.0,클라이밍 키즈 토요반,12669,경기,고양시
32821,최강해동검도,검도,,100000.0,최강해동검도,176505,광주,광산구
32826,한빛탁구교실,탁구,,100000.0,왕초보탁구교실,167188,서울,서초구
32828,한빛탁구교실,탁구,,100000.0,왕초보탁구교실,627458,서울,서초구
32856,전북유나이티드축구단유소년,축구(풋살),,100000.0,"보급반 (유치부,초등부,중등부)",166371,전북,전주시
32857,전북유나이티드축구단유소년,축구(풋살),,100000.0,보급반 주1회,362481,전북,전주시
32860,도마실국민체육센터,배드민턴,,85000.0,토,38431,대전,서구
32863,도마실국민체육센터,배드민턴,,90000.0,"배드민턴(월,수,금)",38772,대전,서구
32864,도마실국민체육센터,수영,,59000.0,초급반~마스터반,12054,대전,서구
32866,도마실국민체육센터,수영,,39000.0,초등생(초급~교정),34675,대전,서구
32870,도마실국민체육센터,배드민턴,,55000.0,"배드민턴(화,목)",12057,대전,서구
32877,도마실국민체육센터,배드민턴,,55000.0,배드민턴(장애인반),35508,대전,서구
32905,금강인성태권도장,태권도,,100000.0,태권도,2339634,전남,광양시
32916,경희번개태권도,태권도,,100000.0,태권도수업,2316609,경기,양주시
32923,태심관합기도충효도장,합기도,,85000.0,합기도,23066,경북,경주시
32926,뮤직점핑 줄넘기,기타종목,,135000.0,뮤직점핑줄넘기,2286579,경기,화성시
32927,뮤직점핑 줄넘기,기타종목,,200000.0,뮤직점핑줄넘기,2286581,경기,화성시
32928,에이원민턴 잠실본동점,배드민턴,,100000.0,실내배드민턴 레슨 2회권,1616465,서울,송파구
32932,영웅합기도,합기도,,140000.0,호신술,52965,울산,북구
32933,영웅합기도,합기도,,100000.0,합기도호신술,52966,울산,북구
32955,영웅합기도,합기도,,150000.0,호신술,2321580,울산,북구
32971,모임 필라테스,필라테스,,100000.0,모임필라테스 그룹레슨(오전),2784532,경기,고양시
32972,모임 필라테스,필라테스,,100000.0,모임필라테스 그룹레슨(저녁),2784533,경기,고양시
32983,용인대태권도,태권도,,160000.0,용인대태권도 주5회,2344714,서울,은평구
32989,제이탑 유도 멀티짐,유도,,160000.0,유도_ 6부,2251692,경기,파주시
32990,계명대대동태권도장,태권도,,85000.0,"태권도(태권도, 줄넘기, 유아체육, 키성장 등)",15144,대구,달서구
32991,계명대대동태권도장,태권도,,95000.0,"태권도(태권도, 줄넘기, 유아체육 등)",166417,대구,달서구
32992,계명대대동태권도장,태권도,,100000.0,"태권도(태권도, 유아체육, 줄넘기 등)",2287526,대구,달서구
32997,명문유도체육관,유도,,100000.0,유도수업,166629,경기,고양시
33001,W태권도,태권도,,40000.0,유아태권도(주말),1900480,부산,수영구
33002,W태권도,태권도,,130000.0,태권도2,1900474,부산,수영구
33004,W태권도,태권도,,100000.0,태권도3,2118525,부산,수영구
33005,W태권도,태권도,,100000.0,태권도4,2254544,부산,수영구
33008,W태권도,태권도,,150000.0,태권도,1900472,부산,수영구
33016,라라태권도,태권도,,140000.0,태권도,51106,충남,아산시
